gid,latitude,longitude,elevation,timezone,country,state,county
453998,38.53,-106.22,2737,-7,United States,Colorado,Chaffee
453999,38.49,-106.22,2958,-7,United States,Colorado,Chaffee
454000,38.45,-106.22,3498,-7,United States,Colorado,Chaffee
454001,38.41,-106.22,3275,-7,United States,Colorado,Saguache
454002,38.37,-106.22,3256,-7,United States,Colorado,Saguache
454003,38.33,-106.22,3568,-7,United States,Colorado,Saguache
454004,38.29,-106.22,3435,-7,United States,Colorado,Saguache
454005,38.25,-106.22,3242,-7,United States,Colorado,Saguache
454006,38.21,-106.22,3029,-7,United States,Colorado,Saguache
454007,38.17,-106.22,2868,-7,United States,Colorado,Saguache
454008,38.13,-106.22,2427,-7,United States,Colorado,Saguache
454009,38.09,-106.22,2388,-7,United States,Colorado,Saguache
454010,38.05,-106.22,2519,-7,United States,Colorado,Saguache
454011,38.01,-106.22,2495,-7,United States,Colorado,Saguache
454012,37.97,-106.22,2424,-7,United States,Colorado,Saguache
454013,37.93,-106.22,2373,-7,United States,Colorado,Saguache
454014,37.89,-106.22,2350,-7,United States,Colorado,Saguache
454015,37.85,-106.22,2348,-7,United States,Colorado,Saguache
454016,37.81,-106.22,2345,-7,United States,Colorado,Saguache
454017,37.77,-106.22,2350,-7,United States,Colorado,Saguache
454018,37.73,-106.22,2357,-7,United States,Colorado,Rio Grande
454019,37.69,-106.22,2359,-7,United States,Colorado,Rio Grande
454020,37.65,-106.22,2360,-7,United States,Colorado,Rio Grande
454021,37.61,-106.22,2356,-7,United States,Colorado,Rio Grande
454022,37.57,-106.22,2363,-7,United States,Colorado,Rio Grande
454023,37.53,-106.22,2380,-7,United States,Colorado,Rio Grande
454024,37.49,-106.22,2449,-7,United States,Colorado,Rio Grande
454025,37.45,-106.22,2487,-7,United States,Colorado,Rio Grande
454026,37.41,-106.22,2527,-7,United States,Colorado,Rio Grande
454027,37.37,-106.22,2503,-7,United States,Colorado,Conejos
454028,37.33,-106.22,2509,-7,United States,Colorado,Conejos
454029,37.29,-106.22,2487,-7,United States,Colorado,Conejos
454030,37.25,-106.22,2503,-7,United States,Colorado,Conejos
454031,37.21,-106.22,2553,-7,United States,Colorado,Conejos
454032,37.17,-106.22,2710,-7,United States,Colorado,Conejos
454033,37.13,-106.22,2805,-7,United States,Colorado,Conejos
454034,37.09,-106.22,2673,-7,United States,Colorado,Conejos
454035,37.05,-106.22,2607,-7,United States,Colorado,Conejos
454036,37.01,-106.22,2689,-7,United States,Colorado,Conejos
454887,40.97,-106.18,2761,-7,United States,Colorado,Larimer
454888,40.93,-106.18,2891,-7,United States,Colorado,Jackson
454889,40.89,-106.18,3018,-7,United States,Colorado,Jackson
454890,40.85,-106.18,2736,-7,United States,Colorado,Jackson
454891,40.81,-106.18,2501,-7,United States,Colorado,Jackson
454892,40.77,-106.18,2455,-7,United States,Colorado,Jackson
454893,40.73,-106.18,2514,-7,United States,Colorado,Jackson
454894,40.69,-106.18,2543,-7,United States,Colorado,Jackson
454895,40.65,-106.18,2556,-7,United States,Colorado,Jackson
454896,40.61,-106.18,2571,-7,United States,Colorado,Jackson
454897,40.57,-106.18,2607,-7,United States,Colorado,Jackson
454898,40.53,-106.18,2600,-7,United States,Colorado,Jackson
454899,40.49,-106.18,2615,-7,United States,Colorado,Jackson
454900,40.45,-106.18,2637,-7,United States,Colorado,Jackson
454901,40.41,-106.18,2675,-7,United States,Colorado,Jackson
454902,40.37,-106.18,3188,-7,United States,Colorado,Jackson
454903,40.33,-106.18,3055,-7,United States,Colorado,Grand
454904,40.29,-106.18,2817,-7,United States,Colorado,Grand
454905,40.25,-106.18,2714,-7,United States,Colorado,Grand
454906,40.21,-106.18,2972,-7,United States,Colorado,Grand
454907,40.17,-106.18,2938,-7,United States,Colorado,Grand
454908,40.13,-106.18,2964,-7,United States,Colorado,Grand
454909,40.09,-106.18,2663,-7,United States,Colorado,Grand
454910,40.05,-106.18,2385,-7,United States,Colorado,Grand
454911,40.01,-106.18,2463,-7,United States,Colorado,Grand
454912,39.97,-106.18,2500,-7,United States,Colorado,Grand
454913,39.93,-106.18,2582,-7,United States,Colorado,Grand
454914,39.89,-106.18,2713,-7,United States,Colorado,Grand
454915,39.85,-106.18,3156,-7,United States,Colorado,Summit
454916,39.81,-106.18,2767,-7,United States,Colorado,Summit
454917,39.77,-106.18,2574,-7,United States,Colorado,Summit
454918,39.73,-106.18,2972,-7,United States,Colorado,Summit
454919,39.69,-106.18,3266,-7,United States,Colorado,Summit
454920,39.65,-106.18,3621,-7,United States,Colorado,Summit
454921,39.61,-106.18,3513,-7,United States,Colorado,Eagle
454922,39.57,-106.18,3329,-7,United States,Colorado,Summit
454923,39.53,-106.18,3400,-7,United States,Colorado,Summit
454924,39.49,-106.18,3200,-7,United States,Colorado,Summit
454925,39.45,-106.18,3534,-7,United States,Colorado,Summit
454926,39.41,-106.18,3567,-7,United States,Colorado,Summit
454927,39.37,-106.18,3624,-7,United States,Colorado,Lake
454928,39.33,-106.18,3862,-7,United States,Colorado,Lake
454929,39.29,-106.18,3816,-7,United States,Colorado,Park
454930,39.25,-106.18,3850,-7,United States,Colorado,Lake
454931,39.21,-106.18,3927,-7,United States,Colorado,Park
454932,39.17,-106.18,3863,-7,United States,Colorado,Lake
454933,39.13,-106.18,3866,-7,United States,Colorado,Park
454934,39.09,-106.18,3544,-7,United States,Colorado,Lake
454935,39.05,-106.18,3552,-7,United States,Colorado,Park
454936,39.01,-106.18,3467,-7,United States,Colorado,Chaffee
454937,38.97,-106.18,3188,-7,United States,Colorado,Chaffee
454938,38.93,-106.18,2681,-7,United States,Colorado,Chaffee
454939,38.89,-106.18,2527,-7,United States,Colorado,Chaffee
454940,38.85,-106.18,2514,-7,United States,Colorado,Chaffee
454941,38.81,-106.18,2490,-7,United States,Colorado,Chaffee
454942,38.77,-106.18,2652,-7,United States,Colorado,Chaffee
454943,38.73,-106.18,2617,-7,United States,Colorado,Chaffee
454944,38.69,-106.18,2774,-7,United States,Colorado,Chaffee
454945,38.65,-106.18,2869,-7,United States,Colorado,Chaffee
454946,38.61,-106.18,2838,-7,United States,Colorado,Chaffee
454947,38.57,-106.18,2758,-7,United States,Colorado,Chaffee
454948,38.53,-106.18,2573,-7,United States,Colorado,Chaffee
454949,38.49,-106.18,2723,-7,United States,Colorado,Chaffee
454950,38.45,-106.18,3037,-7,United States,Colorado,Chaffee
454951,38.41,-106.18,2929,-7,United States,Colorado,Saguache
454952,38.37,-106.18,3114,-7,United States,Colorado,Saguache
454953,38.33,-106.18,3252,-7,United States,Colorado,Saguache
454954,38.29,-106.18,3033,-7,United States,Colorado,Saguache
454955,38.25,-106.18,3132,-7,United States,Colorado,Saguache
454956,38.21,-106.18,3088,-7,United States,Colorado,Saguache
454957,38.17,-106.18,2850,-7,United States,Colorado,Saguache
454958,38.13,-106.18,2433,-7,United States,Colorado,Saguache
454959,38.09,-106.18,2385,-7,United States,Colorado,Saguache
454960,38.05,-106.18,2442,-7,United States,Colorado,Saguache
454961,38.01,-106.18,2370,-7,United States,Colorado,Saguache
454962,37.97,-106.18,2337,-7,United States,Colorado,Saguache
454963,37.93,-106.18,2328,-7,United States,Colorado,Saguache
454964,37.89,-106.18,2328,-7,United States,Colorado,Saguache
454965,37.85,-106.18,2330,-7,United States,Colorado,Saguache
454966,37.81,-106.18,2337,-7,United States,Colorado,Saguache
454967,37.77,-106.18,2342,-7,United States,Colorado,Saguache
454968,37.73,-106.18,2347,-7,United States,Colorado,Rio Grande
454969,37.69,-106.18,2350,-7,United States,Colorado,Rio Grande
454970,37.65,-106.18,2350,-7,United States,Colorado,Rio Grande
454971,37.61,-106.18,2347,-7,United States,Colorado,Rio Grande
454972,37.57,-106.18,2342,-7,United States,Colorado,Rio Grande
454973,37.53,-106.18,2345,-7,United States,Colorado,Rio Grande
454974,37.49,-106.18,2359,-7,United States,Colorado,Rio Grande
454975,37.45,-106.18,2371,-7,United States,Colorado,Rio Grande
454976,37.41,-106.18,2407,-7,United States,Colorado,Rio Grande
454977,37.37,-106.18,2436,-7,United States,Colorado,Conejos
454978,37.33,-106.18,2458,-7,United States,Colorado,Conejos
454979,37.29,-106.18,2444,-7,United States,Colorado,Conejos
454980,37.25,-106.18,2438,-7,United States,Colorado,Conejos
454981,37.21,-106.18,2501,-7,United States,Colorado,Conejos
454982,37.17,-106.18,2678,-7,United States,Colorado,Conejos
454983,37.13,-106.18,2702,-7,United States,Colorado,Conejos
454984,37.09,-106.18,2820,-7,United States,Colorado,Conejos
454985,37.05,-106.18,2595,-7,United States,Colorado,Conejos
454986,37.01,-106.18,2675,-7,United States,Colorado,Conejos
455838,40.97,-106.14,2710,-7,United States,Colorado,Larimer
455839,40.93,-106.14,2872,-7,United States,Colorado,Larimer
455840,40.89,-106.14,3096,-7,United States,Colorado,Jackson
455841,40.85,-106.14,3014,-7,United States,Colorado,Jackson
455842,40.81,-106.14,2581,-7,United States,Colorado,Jackson
455843,40.77,-106.14,2466,-7,United States,Colorado,Jackson
455844,40.73,-106.14,2505,-7,United States,Colorado,Jackson
455845,40.69,-106.14,2548,-7,United States,Colorado,Jackson
455846,40.65,-106.14,2564,-7,United States,Colorado,Jackson
455847,40.61,-106.14,2606,-7,United States,Colorado,Jackson
455848,40.57,-106.14,2641,-7,United States,Colorado,Jackson
455849,40.53,-106.14,2704,-7,United States,Colorado,Jackson
455850,40.49,-106.14,2678,-7,United States,Colorado,Jackson
455851,40.45,-106.14,2676,-7,United States,Colorado,Jackson
455852,40.41,-106.14,2692,-7,United States,Colorado,Jackson
455853,40.37,-106.14,3131,-7,United States,Colorado,Jackson
455854,40.33,-106.14,3295,-7,United States,Colorado,Grand
455855,40.29,-106.14,2829,-7,United States,Colorado,Grand
455856,40.25,-106.14,2867,-7,United States,Colorado,Grand
455857,40.21,-106.14,3062,-7,United States,Colorado,Grand
455858,40.17,-106.14,3159,-7,United States,Colorado,Grand
455859,40.13,-106.14,3041,-7,United States,Colorado,Grand
455860,40.09,-106.14,2699,-7,United States,Colorado,Grand
455861,40.05,-106.14,2398,-7,United States,Colorado,Grand
455862,40.01,-106.14,2499,-7,United States,Colorado,Grand
455863,39.97,-106.14,2571,-7,United States,Colorado,Grand
455864,39.93,-106.14,2584,-7,United States,Colorado,Grand
455865,39.89,-106.14,2683,-7,United States,Colorado,Grand
455866,39.85,-106.14,2958,-7,United States,Colorado,Grand
455867,39.81,-106.14,2883,-7,United States,Colorado,Summit
455868,39.77,-106.14,2621,-7,United States,Colorado,Summit
455869,39.73,-106.14,2752,-7,United States,Colorado,Summit
455870,39.69,-106.14,3006,-7,United States,Colorado,Summit
455871,39.65,-106.14,3164,-7,United States,Colorado,Summit
455872,39.61,-106.14,3338,-7,United States,Colorado,Summit
455873,39.57,-106.14,3130,-7,United States,Colorado,Summit
455874,39.53,-106.14,3247,-7,United States,Colorado,Summit
455875,39.49,-106.14,3265,-7,United States,Colorado,Summit
455876,39.45,-106.14,3335,-7,United States,Colorado,Summit
455877,39.41,-106.14,3859,-7,United States,Colorado,Summit
455878,39.37,-106.14,3890,-7,United States,Colorado,Lake
455879,39.33,-106.14,3852,-7,United States,Colorado,Park
455880,39.29,-106.14,3648,-7,United States,Colorado,Park
455881,39.25,-106.14,3674,-7,United States,Colorado,Park
455882,39.21,-106.14,3678,-7,United States,Colorado,Park
455883,39.17,-106.14,3597,-7,United States,Colorado,Park
455884,39.13,-106.14,3525,-7,United States,Colorado,Park
455885,39.09,-106.14,3295,-7,United States,Colorado,Park
455886,39.05,-106.14,3371,-7,United States,Colorado,Park
455887,39.01,-106.14,3624,-7,United States,Colorado,Park
455888,38.97,-106.14,3275,-7,United States,Colorado,Chaffee
455889,38.93,-106.14,2942,-7,United States,Colorado,Chaffee
455890,38.89,-106.14,2645,-7,United States,Colorado,Chaffee
455891,38.85,-106.14,2495,-7,United States,Colorado,Chaffee
455892,38.81,-106.14,2437,-7,United States,Colorado,Chaffee
455893,38.77,-106.14,2481,-7,United States,Colorado,Chaffee
455894,38.73,-106.14,2493,-7,United States,Colorado,Chaffee
455895,38.69,-106.14,2570,-7,United States,Colorado,Chaffee
455896,38.65,-106.14,2589,-7,United States,Colorado,Chaffee
455897,38.61,-106.14,2571,-7,United States,Colorado,Chaffee
455898,38.57,-106.14,2553,-7,United States,Colorado,Chaffee
455899,38.53,-106.14,2477,-7,United States,Colorado,Chaffee
455900,38.49,-106.14,2521,-7,United States,Colorado,Chaffee
455901,38.45,-106.14,2769,-7,United States,Colorado,Chaffee
455902,38.41,-106.14,2844,-7,United States,Colorado,Saguache
455903,38.37,-106.14,3250,-7,United States,Colorado,Saguache
455904,38.33,-106.14,3353,-7,United States,Colorado,Saguache
455905,38.29,-106.14,3087,-7,United States,Colorado,Saguache
455906,38.25,-106.14,2909,-7,United States,Colorado,Saguache
455907,38.21,-106.14,3003,-7,United States,Colorado,Saguache
455908,38.17,-106.14,2921,-7,United States,Colorado,Saguache
455909,38.13,-106.14,2477,-7,United States,Colorado,Saguache
455910,38.09,-106.14,2354,-7,United States,Colorado,Saguache
455911,38.05,-106.14,2345,-7,United States,Colorado,Saguache
455912,38.01,-106.14,2330,-7,United States,Colorado,Saguache
455913,37.97,-106.14,2321,-7,United States,Colorado,Saguache
455914,37.93,-106.14,2316,-7,United States,Colorado,Saguache
455915,37.89,-106.14,2319,-7,United States,Colorado,Saguache
455916,37.85,-106.14,2324,-7,United States,Colorado,Saguache
455917,37.81,-106.14,2332,-7,United States,Colorado,Saguache
455918,37.77,-106.14,2336,-7,United States,Colorado,Saguache
455919,37.73,-106.14,2339,-7,United States,Colorado,Rio Grande
455920,37.69,-106.14,2341,-7,United States,Colorado,Rio Grande
455921,37.65,-106.14,2341,-7,United States,Colorado,Rio Grande
455922,37.61,-106.14,2339,-7,United States,Colorado,Rio Grande
455923,37.57,-106.14,2336,-7,United States,Colorado,Rio Grande
455924,37.53,-106.14,2334,-7,United States,Colorado,Rio Grande
455925,37.49,-106.14,2332,-7,United States,Colorado,Rio Grande
455926,37.45,-106.14,2346,-7,United States,Colorado,Rio Grande
455927,37.41,-106.14,2373,-7,United States,Colorado,Rio Grande
455928,37.37,-106.14,2402,-7,United States,Colorado,Conejos
455929,37.33,-106.14,2420,-7,United States,Colorado,Conejos
455930,37.29,-106.14,2408,-7,United States,Colorado,Conejos
455931,37.25,-106.14,2418,-7,United States,Colorado,Conejos
455932,37.21,-106.14,2484,-7,United States,Colorado,Conejos
455933,37.17,-106.14,2548,-7,United States,Colorado,Conejos
455934,37.13,-106.14,2585,-7,United States,Colorado,Conejos
455935,37.09,-106.14,2639,-7,United States,Colorado,Conejos
455936,37.05,-106.14,2536,-7,United States,Colorado,Conejos
455937,37.01,-106.14,2608,-7,United States,Colorado,Conejos
456789,40.97,-106.1,2665,-7,United States,Colorado,Larimer
456790,40.93,-106.1,2806,-7,United States,Colorado,Larimer
456791,40.89,-106.1,3021,-7,United States,Colorado,Larimer
456792,40.85,-106.1,3189,-7,United States,Colorado,Larimer
456793,40.81,-106.1,2883,-7,United States,Colorado,Jackson
456794,40.77,-106.1,2517,-7,United States,Colorado,Jackson
456795,40.73,-106.1,2476,-7,United States,Colorado,Jackson
456796,40.69,-106.1,2559,-7,United States,Colorado,Jackson
456797,40.65,-106.1,2638,-7,United States,Colorado,Jackson
456798,40.61,-106.1,2618,-7,United States,Colorado,Jackson
456799,40.57,-106.1,2680,-7,United States,Colorado,Jackson
456800,40.53,-106.1,2748,-7,United States,Colorado,Jackson
456801,40.49,-106.1,2980,-7,United States,Colorado,Jackson
456802,40.45,-106.1,2827,-7,United States,Colorado,Jackson
456803,40.41,-106.1,2710,-7,United States,Colorado,Jackson
456804,40.37,-106.1,2941,-7,United States,Colorado,Jackson
456805,40.33,-106.1,3008,-7,United States,Colorado,Grand
456806,40.29,-106.1,2852,-7,United States,Colorado,Grand
456807,40.25,-106.1,2777,-7,United States,Colorado,Grand
456808,40.21,-106.1,2877,-7,United States,Colorado,Grand
456809,40.17,-106.1,3021,-7,United States,Colorado,Grand
456810,40.13,-106.1,2900,-7,United States,Colorado,Grand
456811,40.09,-106.1,2569,-7,United States,Colorado,Grand
456812,40.05,-106.1,2586,-7,United States,Colorado,Grand
456813,40.01,-106.1,2507,-7,United States,Colorado,Grand
456814,39.97,-106.1,2725,-7,United States,Colorado,Grand
456815,39.93,-106.1,2749,-7,United States,Colorado,Grand
456816,39.89,-106.1,2680,-7,United States,Colorado,Grand
456817,39.85,-106.1,2745,-7,United States,Colorado,Grand
456818,39.81,-106.1,2988,-7,United States,Colorado,Summit
456819,39.77,-106.1,3071,-7,United States,Colorado,Summit
456820,39.73,-106.1,2826,-7,United States,Colorado,Summit
456821,39.69,-106.1,2724,-7,United States,Colorado,Summit
456822,39.65,-106.1,2816,-7,United States,Colorado,Summit
456823,39.61,-106.1,2895,-7,United States,Colorado,Summit
456824,39.57,-106.1,2864,-7,United States,Colorado,Summit
456825,39.53,-106.1,3262,-7,United States,Colorado,Summit
456826,39.49,-106.1,3434,-7,United States,Colorado,Summit
456827,39.45,-106.1,3634,-7,United States,Colorado,Summit
456828,39.41,-106.1,3769,-7,United States,Colorado,Summit
456829,39.37,-106.1,3770,-7,United States,Colorado,Park
456830,39.33,-106.1,3844,-7,United States,Colorado,Park
456831,39.29,-106.1,3398,-7,United States,Colorado,Park
456832,39.25,-106.1,3405,-7,United States,Colorado,Park
456833,39.21,-106.1,3377,-7,United States,Colorado,Park
456834,39.17,-106.1,3466,-7,United States,Colorado,Park
456835,39.13,-106.1,3258,-7,United States,Colorado,Park
456836,39.09,-106.1,3079,-7,United States,Colorado,Park
456837,39.05,-106.1,3150,-7,United States,Colorado,Park
456838,39.01,-106.1,3560,-7,United States,Colorado,Park
456839,38.97,-106.1,3434,-7,United States,Colorado,Park
456840,38.93,-106.1,3220,-7,United States,Colorado,Chaffee
456841,38.89,-106.1,2743,-7,United States,Colorado,Chaffee
456842,38.85,-106.1,2682,-7,United States,Colorado,Chaffee
456843,38.81,-106.1,2515,-7,United States,Colorado,Chaffee
456844,38.77,-106.1,2390,-7,United States,Colorado,Chaffee
456845,38.73,-106.1,2403,-7,United States,Colorado,Chaffee
456846,38.69,-106.1,2448,-7,United States,Colorado,Chaffee
456847,38.65,-106.1,2390,-7,United States,Colorado,Chaffee
456848,38.61,-106.1,2340,-7,United States,Colorado,Chaffee
456849,38.57,-106.1,2311,-7,United States,Colorado,Chaffee
456850,38.53,-106.1,2379,-7,United States,Colorado,Chaffee
456851,38.49,-106.1,2442,-7,United States,Colorado,Chaffee
456852,38.45,-106.1,2751,-7,United States,Colorado,Chaffee
456853,38.41,-106.1,2826,-7,United States,Colorado,Saguache
456854,38.37,-106.1,3099,-7,United States,Colorado,Saguache
456855,38.33,-106.1,3422,-7,United States,Colorado,Saguache
456856,38.29,-106.1,3379,-7,United States,Colorado,Saguache
456857,38.25,-106.1,3094,-7,United States,Colorado,Saguache
